水泳で用いられるプールで、「長水路」の長さは 50 メートルですが、「短水路」の長さは何メートルでしょう？,25 メートル,1684,クイズを始めるための問題集,1,0,0,0,0
一人だけで語り続ける舞台「トーキングブルース」を開催している、2016 年 3 月まで『報道ステーション』のメインキャスターを務めた人物は誰でしょう？,古舘伊知郎（ふるたち・いちろう）,1685,クイズを始めるための問題集,1,0,0,0,0
夏と冬の年 2 回行われる「全国高等学校総合体育大会」のことを、「インターカレッジ」という言葉に由来する和製英語で何というでしょう？,インターハイ,1686,クイズを始めるための問題集,1,0,0,0,0
ドイツ料理の一種・アイスバインとは、どんな動物の足を煮込んだものでしょう？,豚,1687,クイズを始めるための問題集,1,0,0,0,0
ドクター・マーチンやジョージ・コックスのものが有名な、靴底がゴムで出来ている靴のことを何というでしょう？,ラバーソール,1688,クイズを始めるための問題集,1,0,0,0,0
弟に歌舞伎研究家の三木竹二（みき・たけじ）がいる、代表作に『雁（がん）』『舞姫』がある日本の文豪は誰でしょう？,森鴎外,1689,クイズを始めるための問題集,1,0,0,0,0
直前にキャンセルすることを意味する「ドタキャン」の「ドタ」とは、何という言葉の略でしょう？,土壇場,1690,クイズを始めるための問題集,1,0,0,0,0
ドイツ語で「杖」という意味がある、スキーで滑るときに体を支える道具は何でしょう？,ストック,1691,クイズを始めるための問題集,1,0,0,0,0
フランス料理では「エクルビス」と呼ばれる、ウチダ、ヨーロッパ、アメリカなどの種類がある、我々になじみの深い甲殻類は何でしょう？,ザリガニ,1692,クイズを始めるための問題集,1,0,0,0,0
英語では「ハンガー」と呼ばれる、飛行機を入れたり、整備したりするための建物は何でしょう？,格納庫,1693,クイズを始めるための問題集,1,0,0,0,0
洋服で、表でも裏でも着ることができるデザインのものを英語で何というでしょう？,リバーシブル,1694,クイズを始めるための問題集,1,0,0,0,0
日本最古の稲作遺跡とされる菜畑遺跡や、大規模な環濠集落跡である吉野ヶ里遺跡が位置する都道府県はどこでしょう？,佐賀県,1695,クイズを始めるための問題集,1,0,0,0,0
約 1.8 リットルを 1 とする、日本酒などを入れる瓶の容量を表すのに用いられる、尺貫法の体積の単位は何でしょう？,升（しょう）,1696,クイズを始めるための問題集,1,0,0,0,0
学校でどの部活動にも所属していない生徒が「所属している」といわれる、実際には存在しない部活動は何でしょう？,帰宅部,1697,クイズを始めるための問題集,1,0,0,0,0
テニスラケットやゴルフクラブで、ボールを最も効果的に打つことができる場所のことを何というでしょう？,スイートスポット,1698,クイズを始めるための問題集,1,0,0,0,0
1950 年に第 1 回日本シリーズの第 1 戦が行われた、現在は東京ヤクルトスワローズが本拠地とする野球場はどこでしょう？,神宮球場（明治神宮野球場）,1699,クイズを始めるための問題集,1,0,0,0,0
ジェイク・シマブクロ、つじあやの、高木ブーなどが演奏家として知られる、ハワイアン音楽に欠かせない弦楽器は何でしょう？,ウクレレ,1700,クイズを始めるための問題集,1,0,0,0,0
オーケストラで、演奏前の音あわせに用いられる管楽器は何でしょう？,オーボエ,1701,クイズを始めるための問題集,1,0,0,0,0
英語で「詐欺師」という意味がある、ビリヤードのプレーヤーを指す言葉は何でしょう？,ハスラー,1702,クイズを始めるための問題集,1,0,0,0,0
日本で中央銀行のトップの役職は総裁ですが、市中銀行のトップの役職は何でしょう？,頭取,1703,クイズを始めるための問題集,1,0,0,0,0
パソコンのキーボードでは右側におかれることが多い、数字や計算記号のキーが並んだ部分を何というでしょう？,テンキー,1704,クイズを始めるための問題集,1,0,0,0,0
日本では 1907 年に白洋舎が初めて行った、水を用いず有機溶剤のみで洗う洗濯方法を何というでしょう？,ドライクリーニング,1705,クイズを始めるための問題集,1,0,0,0,0
原子番号1 番の元素は水素、2 番の元素はヘリウムですが、3 番の元素は何でしょう？,リチウム,1706,クイズを始めるための問題集,1,0,0,0,0
本来は映画のフィルムにおける音声部分を意味する、映画などの挿入歌を収録したアルバムを何というでしょう？,サウンドトラック,1707,クイズを始めるための問題集,1,0,0,0,0
カクテルなどでグラスのふちに塩や砂糖を付けて飾ることを、ある気象現象にたとえて「何スタイル」というでしょう？,スノースタイル,1708,クイズを始めるための問題集,1,0,0,0,0
ホップマンカップ、フェドカップ、デビスカップといえば、どんな球技の国別対抗戦でしょう？,テニス,1709,クイズを始めるための問題集,1,0,0,0,0
オーケストラで、第一バイオリンの首席演奏者のことを特に何というでしょう？,コンサートマスター,1710,クイズを始めるための問題集,1,0,0,0,0
運動選手に多く見られたことから「アスリーツフット」と呼ばれた、足の裏などの皮膚に白癬菌（はくせんきん）というカビが感染する病気は何でしょう？,水虫,1711,クイズを始めるための問題集,1,0,0,0,0
薬を煎じるのに使われたことから名前が付いた、現在はお湯を沸かすのに用いられる台所用品は何でしょう？,ヤカン,1712,クイズを始めるための問題集,1,0,0,0,0
アルファベット3 文字で「EEZ」と略される、ある国が独占的に経済行為を行うことができる、沿岸から 200 海里以内の海域を何というでしょう？,排他的経済水域,1713,クイズを始めるための問題集,1,0,0,0,0
青いプラスチック製のレールでおなじみの、タカラトミーが発売する鉄道のおもちゃは何でしょう？,プラレール,1714,クイズを始めるための問題集,1,0,0,0,0
「おにぎり型」や「ティアドロップ型」などの種類がある、ギターを弾くのに用いられる道具は何でしょう？,ピック,1715,クイズを始めるための問題集,1,0,0,0,0
黄熱病の病原体を発見するも、自ら黄熱病にかかって亡くなった医学者で、2004 年から 1000 円札の肖像に用いられているのは誰でしょう？,野口英世,1716,クイズを始めるための問題集,1,0,0,0,0
中華料理の点心を蒸すときに用いられる、竹や木を編んで作られる調理器具は何でしょう？,蒸籠（せいろ）,1717,クイズを始めるための問題集,1,0,0,0,0
卓球の国際ルールで、1 セットは何点先取で行われるでしょう？,11 点,1718,クイズを始めるための問題集,1,0,0,0,0
スコットランドの地名に由来する、セーターなどにみられる菱形のチェックのことを何というでしょう？,アーガイル,1719,クイズを始めるための問題集,1,0,0,0,0
鎌倉幕府初代執権・北条時政の娘で、「尼将軍」と呼ばれたのは誰でしょう？,北条政子,1720,クイズを始めるための問題集,1,0,0,0,0
麻雀の役のひとつにもなっている、「並ぶものがいないほど国の中で優れた人物」を意味する四字熟語は何でしょう？,国士無双,1721,クイズを始めるための問題集,1,0,0,0,0
『ヘルプ！』や『レット・イット・ビー』などの曲で知られる、ポール・マッカートニーやジョン・レノンらが所属していたイギリスのロックバンドは何でしょう？,ザ・ビートルズ,1722,クイズを始めるための問題集,1,0,0,0,0
東京オリンピックの暑さ対策への利用が検討されている、暑さを和らげるために道や庭先に水を撒（ま）くことを何というでしょう？,打ち水,1723,クイズを始めるための問題集,1,0,0,0,0
国や地方自治体で、いったん予算が成立したあと、自然災害や政策の変更などの理由で追加で組まれる予算のことを何というでしょう？,補正予算,1724,クイズを始めるための問題集,1,0,0,0,0
アーチ、ロックフィル、重力式などの種類がある、発電や治水などを目的として川の水をせきとめる構造物は何でしょう？,ダム,1725,クイズを始めるための問題集,1,0,0,0,0
ところてんや寒天の原料となる海草は何でしょう？,テングサ,1726,クイズを始めるための問題集,1,0,0,0,0
チタンやコバルトなどのように、天然に存在する量が極めて少ないとされる金属のことを何というでしょう？,レアメタル,1727,クイズを始めるための問題集,1,0,0,0,0
「虫を除去する」という意味がある、コンピューターでバグを修正することを何というでしょう？,デバッグ,1728,クイズを始めるための問題集,1,0,0,0,0
海の悪魔ともされる怪物「クラーケン」のモデルになった、世界最大の無脊椎動物（むせきついどうぶつ）でもあるイカは何でしょう？,ダイオウイカ,1729,クイズを始めるための問題集,1,0,0,0,0
茨城県と熊本県の県の鳥になっている、漢字では「雲雀（くものすずめ）」と表記する鳥は何でしょう？,ヒバリ,1730,クイズを始めるための問題集,1,0,0,0,0
雑誌などの定期刊行物で、最新刊以外の古い書籍を何というでしょう？,バックナンバー,1731,クイズを始めるための問題集,1,0,0,0,0
花札の 10 月の札で鹿が横を向いていることに由来する、人やものごとを無視するときに使う言葉は何でしょう？,しかと,1732,クイズを始めるための問題集,1,0,0,0,0
欅坂 46 のデビューシングルの名前にもなっている、「人前で声高に意思表示をしない多数派」のことを英語で何というでしょう？,サイレントマジョリティ,1733,クイズを始めるための問題集,1,0,0,0,0
ビリヤードで、キューで突くボールのことを何というでしょう？,手玉,1734,クイズを始めるための問題集,1,0,0,0,0
赤地に白抜きの十字とハートマークが描かれている、援助や配慮を必要としている人が配慮の必要性を知らせるために提示するマークは何でしょう？,ヘルプマーク,1735,クイズを始めるための問題集,1,0,0,0,0
『ペンギンハイウェイ』『四畳半神話大系』『夜は短し歩けよ乙女』などの小説で知られる作家は誰でしょう？,森見登美彦,1736,クイズを始めるための問題集,1,0,0,0,0
一般的な和食の作法で、焼き魚を盛り付ける際に魚の頭は左右どちらに向けるでしょう？,左,1737,クイズを始めるための問題集,1,0,0,0,0
イグナティウス＝ロヨラを中心に結成された、日本にキリスト教をもたらしたカトリックの宗教団体は何でしょう？,イエズス会,1738,クイズを始めるための問題集,1,0,0,0,0
ずばり、「フランス革命記念日」は何月何日でしょう？,「7 月 14 日」,1739,クイズを始めるための問題集,1,0,0,0,0
「スーパー・アーバン・インテリジェント・カード」という言葉を略して名付けられた、JR 東日本が発行するIC 乗車券は何でしょう？,SUICA,1740,クイズを始めるための問題集,1,0,0,0,0
ジェット気流もこれの一種である、地球の中緯度地帯において常に吹いている西寄りの風のことを何というでしょう？,偏西風,1741,クイズを始めるための問題集,1,0,0,0,0
洗礼後は「ジェロニモ」と名乗った、江戸初期にキリシタンによる「島原の乱」を指導したとされる人物は誰でしょう？,天草四郎,1742,クイズを始めるための問題集,1,0,0,0,0
金融では「債務不履行」、コンピューターでは「初期設定値」や「標準」という意味  で用いられる英単語は何でしょう？,デフォルト,1743,クイズを始めるための問題集,1,0,0,0,0
水を弾き、光を反射する効果がある、チョウやガの羽根の表面についている微細な構造物を何というでしょう？,鱗粉（りんぷん）,1744,クイズを始めるための問題集,1,0,0,0,0
ボケの竹内まなぶとツッコミの石田たくみからなる、茨城弁なまりのどつき漫才で人気のお笑いコンビは何でしょう？,カミナリ,1745,クイズを始めるための問題集,1,0,0,0,0
感染力が非常に弱いにもかかわらず長年国による隔離政策が行われていた、らい菌の感染によって起こる感染症は何でしょう？,ハンセン病,1746,クイズを始めるための問題集,1,0,0,0,0
「大正三色（さんしょく）」や「昭和三色」などの種類がある、観賞用に改良された色鮮やかなコイを特に何というでしょう？,錦鯉（にしきごい）,1747,クイズを始めるための問題集,1,0,0,0,0
女性歌手の声域で、ソプラノとアルトの中間にあたるものを何というでしょう？,メゾソプラノ,1748,クイズを始めるための問題集,1,0,0,0,0
ことわざで、「何事でも死んでしまったら意味がない」ということを、「命あっての何」というでしょう？,物種,1749,クイズを始めるための問題集,1,0,0,0,0
ロシア、イラン、カザフスタン、トルクメニスタン、アゼルバイジャンの 5カ国に面している、世界最大の湖は何でしょう？,カスピ海,1750,クイズを始めるための問題集,1,0,0,0,0
店頭に並べられることが多い、衣服や帽子を着用して飾る人形のことを何というでしょう？,マネキン（マネキン人形）,1751,クイズを始めるための問題集,1,0,0,0,0
成人では一日 1200 から 1500 キロカロリーとされている、最低限の生命活動を維持するために消費される熱量を漢字 4 文字で何というでしょう？,基礎代謝,1752,クイズを始めるための問題集,1,0,0,0,0
北海道釧路市に位置する湖で、特別天然記念物に指定されたマリモで知られるのはどこでしょう？,阿寒湖,1753,クイズを始めるための問題集,1,0,0,0,0
公共施設に多く設置されている「自動体外式除細動器」を、アルファベット 3 文字で何というでしょう？,AED,1754,クイズを始めるための問題集,1,0,0,0,0
かつて「江川」「北の湖」とともに「子供が嫌いなもの」として挙げられた、トウガラシの変種である緑色の野菜は何でしょう？,ピーマン,1755,クイズを始めるための問題集,1,0,0,0,0
菓匠三全（かしょうさんぜん）が発売する、カスタードクリームをカステラ生地で包んだ、仙台土産としておなじみのお菓子は何でしょう？,萩の月,1756,クイズを始めるための問題集,1,0,0,0,0
16 オンスを 1 とするヤード・ポンド法の質量の単位で、ボウリングのボールの重量を表すのに用いられるのは何でしょう？,ポンド,1757,クイズを始めるための問題集,1,0,0,0,0
相撲で、相手を土俵際に追い詰めたものの、勢い余って足を土俵から踏み越してしまうことを何というでしょう？,勇み足,1758,クイズを始めるための問題集,1,0,0,0,0
データの並べ方で、数値が小さい順に並べることを「昇順」といいますが、数値が大きい順に並べることを何というでしょう？,降順,1759,クイズを始めるための問題集,1,0,0,0,0
梅雨の時期に生えるものは「サマツ」と呼ばれる、炊き込みご飯や土瓶蒸しなどで食される高級なキノコの一種は何でしょう？,マツタケ,1760,クイズを始めるための問題集,1,0,0,0,0
エペ、フルーレ、サーブルの 3 つの競技種目がある、中世ヨーロッパで行われた剣術をもとにしたスポーツは何でしょう？,フェンシング,1761,クイズを始めるための問題集,1,0,0,0,0
中国ではこれを用いた決済サービスが広く利用されている、1994 年にデンソーが開発した、URL などを読み込むのに用いられる二次元バーコードは何でしょう？,QR コード,1762,クイズを始めるための問題集,1,0,0,0,0
歌手の中でも、自らが歌う曲の作詞や作曲も手がける人を特に何というでしょう？,シンガーソングライター,1763,クイズを始めるための問題集,1,0,0,0,0
「公（おおやけ）の秩序、善良の風俗」を略した言葉で、民法第 90 条では「これ」に反する法律行為を無効としているのは何でしょう？,公序良俗,1764,クイズを始めるための問題集,1,0,0,0,0
佐島勤（さとうつとむ）の『魔法科高校の劣等生』や、住野よるの『君の膵臓をたべたい』が連載された、株式会社ヒナプロジェクトが運営する小説投稿サイトは何でしょう？,小説家になろう,1765,クイズを始めるための問題集,1,0,0,0,0
中島みゆきの楽曲『糸』のサビで、「縦の糸」は「あなた」に例えられますが、「横の糸」は何に例えられるでしょう？,私,1766,クイズを始めるための問題集,1,0,0,0,0
ある分野の中心となっている場所のことを、仏教の宗派を統括する寺になぞらえて何というでしょう？,総本山,1767,クイズを始めるための問題集,1,0,0,0,0
イタリア語では「フォルマッジョ」、フランス語では「フロマージュ」という食べ物は何でしょう？,チーズ,1768,クイズを始めるための問題集,1,0,0,0,0
高知県伊野町の不入山（いらずやま）を水源とする四国最長の川で、「日本最後の清流」とも呼ばれるのは何でしょう？,四万十川,1769,クイズを始めるための問題集,1,0,0,0,0
声優は日高のり子が務めた、アニメ『タッチ』で、上杉達也・和也兄弟の幼馴染みである女の子は誰でしょう？,浅倉南,1770,クイズを始めるための問題集,1,0,0,0,0
正式名称を「端島（はしま）」という長崎市の島で、海底探鉱で一度は栄えるも、現在は廃墟となったのは何でしょう？,軍艦島,1771,クイズを始めるための問題集,1,0,0,0,0
サッカーの 1 チームは 11 人ですが、フットサルやビーチサッカーは 1チーム何人でしょう？,5 人,1772,クイズを始めるための問題集,1,0,0,0,0
茶木滋・作詞の童謡『めだかの学校』で、めだかの学校があるとされている場所は「どこの中」でしょう？,川の中,1773,クイズを始めるための問題集,1,0,0,0,0
上質なものは「マスカットフレーバー」という香りがする、スリランカのウバ、中国のキーマンとともに世界三大銘茶にも数えられるインドの紅茶は何でしょう？,ダージリン,1774,クイズを始めるための問題集,1,0,0,0,0
宮沢賢治の童話『銀河鉄道の夜』で、少年ジョバンニと一緒に旅をする彼の親友の名前は何でしょう？,カムパネルラ,1775,クイズを始めるための問題集,1,0,0,0,0
「ワイシャツ」の「ワイ」とは、何という英単語に由来するでしょう？,ホワイト（white）,1776,クイズを始めるための問題集,1,0,0,0,0
愛称を「ウィンディ・シティ」という、ニューヨーク、ロサンゼルスに次いでアメリカで 3 番目に人口が多いイリノイ州の都市はどこでしょう,シカゴ,1777,クイズを始めるための問題集,1,0,0,0,0
「期日前投票」と「不在者投票」のうち、選挙の日に用事がある人が事前に投票所で投票する制度はどちらでしょう？,期日前投票,1778,クイズを始めるための問題集,1,0,0,0,0
日本デザイン振興会が主催する「グッドデザイン賞」のロゴにかたどられているアルファベットは何でしょう？,G,1779,クイズを始めるための問題集,1,0,0,0,0
楽譜で、同じ高さの音符をつなげるのに用いられる曲線を何というでしょう？,タイ,1780,クイズを始めるための問題集,1,0,0,0,0
そのキャップの色から「赤ヘル軍団」とも呼ばれる、プロ野球・セントラルリーグに所属する野球チームはどこでしょう？,広島東洋カープ,1781,クイズを始めるための問題集,1,0,0,0,0
地元の人は、正式名称を略した「クルンテープ」と呼ぶ、東南アジアの国・タイの首都はどこでしょう？,バンコク,1782,クイズを始めるための問題集,1,0,0,0,0
「関東地方」には含まれないが、「首都圏」に含まれる都道府県はどこでしょう？,山梨県,1783,クイズを始めるための問題集,1,0,0,0,0
2001 年にラリー・サンガーとジミー・ウェールズによって設立された、誰でも編集ができる「フリー百科事典サイト」は何でしょう？,ウィキペディア（Wikipedia）,1784,クイズを始めるための問題集,1,0,0,0,0
本名をサミュエル・ラングホーン・クレメンズという、代表作に『ハックルベリー・フィンの冒険』『トム・ソーヤーの冒険』がある作家は誰でしょう？,マーク・トウェイン,1785,クイズを始めるための問題集,1,0,0,0,0
「胃酸の多い胃液」を意味する言葉で、いらいらしたときに「これが走る」といわれるのは何でしょう？,虫酸（むしず）,1786,クイズを始めるための問題集,1,0,0,0,0
アニメ化もされた漫画『キューティーハニー』『マジンガーZ』『デビルマン』の作者は誰でしょう？,永井豪,1787,クイズを始めるための問題集,1,0,0,0,0
洋画団体の白馬会を設立した、代表作に『読書』『湖畔』がある画家は誰でしょう？,黒田清輝,1788,クイズを始めるための問題集,1,0,0,0,0
「ほんのわずかな」という意味がある、ご祝儀やお年玉などを入れる小さな袋を何というでしょう？,ポチ袋,1789,クイズを始めるための問題集,1,0,0,0,0
フランス語で「我らの貴婦人」という意味がある、パリのシテ島に位置する、ゴシック建築を代表する大聖堂は何でしょう？,ノートルダム大聖堂,1790,クイズを始めるための問題集,1,0,0,0,0
わずかな希望のことを、一本の糸に例えた表現で「何の望み」というでしょう？,一縷（いちる）の望み,1791,クイズを始めるための問題集,1,0,0,0,0
卓球のサーブを打つ選手は、デュースの場合を除くと何本ごとに交代するでしょう？,2 本,1792,クイズを始めるための問題集,1,0,0,0,0
楽譜で用いられる記号で、ある音を半音上げる記号は「シャープ」ですが、ある音を半音下げる記号は何でしょう？,フラット（♭）,1793,クイズを始めるための問題集,1,0,0,0,0
封筒などをとじる時にのりを付ける余白部分のことを一般に何というでしょう？,のりしろ,1794,クイズを始めるための問題集,1,0,0,0,0
お笑い芸人・じゅんいちダビッドソンのモノマネでもおなじみの、W 杯通算 4 得点を記録した日本人サッカー選手は誰でしょう？,本田圭佑,1795,クイズを始めるための問題集,1,0,0,0,0
フェラーリのシンボルマークである「カヴァリーノ・ランパンテ」とは、どんな動物をかたどったものでしょう？,馬,1796,クイズを始めるための問題集,1,0,0,0,0
栃木県の自由民権運動の中心的役割を果たした政治家で、足尾銅山鉱毒問題の解決に半生を費やしたのは誰でしょう？,田中正造（たなか・しょうぞう）,1797,クイズを始めるための問題集,1,0,0,0,0
葬式のうち、近しい友人や身内のみで行われる小規模なものを特に何というでしょう？,密葬,1798,クイズを始めるための問題集,1,0,0,0,0
足の指を使って涙でネズミを描いたエピソードでも名高い、日本における水墨画の大成者でもある僧侶は誰でしょう？,雪舟,1799,クイズを始めるための問題集,1,0,0,0,0
三島食品株式会社が商標登録している、赤しそを原料としたふりかけのことを何というでしょう？,ゆかり,1800,クイズを始めるための問題集,1,0,0,0,0
2001 年にサービスが開始された高速道路の「自動料金収受システム」のことを、アルファベット 3 文字で何というでしょう？,ETC,1801,クイズを始めるための問題集,1,0,0,0,0
俗に「片腕のギャング」とも呼ばれる、回転するシリンダーの絵を合わせることでコインが出てくる、カジノでお馴染みの機械は何でしょう？,スロットマシン,1802,クイズを始めるための問題集,1,0,0,0,0
1827 年に徳川家斉の娘・溶姫（ようひめ）が加賀藩前田家に嫁いだときに建てられた、現在は東京大学のシンボルとして知られる門は何でしょう？,赤門,1803,クイズを始めるための問題集,1,0,0,0,0
ジークンドーの創始者でもある香港出身の俳優で、代表作に『死亡遊戯』や『燃えよドラゴン』があるのは誰でしょう？,ブルース・リー,1804,クイズを始めるための問題集,1,0,0,0,0
実業家の堀内良平によって命名された、山梨県にある河口湖や山中湖など 5 つの湖の総称は何でしょう？,富士五湖,1805,クイズを始めるための問題集,1,0,0,0,0
頭文字から「TKG」と呼ばれることもある、ご飯と生卵を使ったお手軽な料理といえば何でしょう？,卵かけご飯,1806,クイズを始めるための問題集,1,0,0,0,0
主に西洋画を描くときに用いられる、絵の具を溶いたり混ぜ合わせるのに使う板のことを何というでしょう？,パレット,1807,クイズを始めるための問題集,1,0,0,0,0
葉の形が三味線のばちに似ていることからそう呼ばれる、ナズナの別名は何でしょう？,ペンペン草,1808,クイズを始めるための問題集,1,0,0,0,0
突発的な出来事があったとき、新聞社が速報のために街頭で配る臨時の新聞を何というでしょう？,号外,1809,クイズを始めるための問題集,1,0,0,0,0
魚釣島（うおつりじま）など 8 つの島から成る、領有権を巡って近隣諸国との争いが絶えない沖縄県の諸島はどこでしょう？,尖閣諸島,1810,クイズを始めるための問題集,1,0,0,0,0
南北朝を合一させたことや、鹿苑寺を建立して北山文化を大成したことで知られる、室町幕府の第 3 代将軍は誰でしょう？,足利義満,1811,クイズを始めるための問題集,1,0,0,0,0
彼ら自身の言葉で「人間」や「男性」といった意味を持つ、北海道の先住民族は何でしょう？,アイヌ族,1812,クイズを始めるための問題集,1,0,0,0,0
名字は「山村」である、1998 年公開のホラー映画『リング』で呪いのビデオの原因となった少女の名前は何でしょう？,貞子,1813,クイズを始めるための問題集,1,0,0,0,0
「ピン型」や「マレット型」などの種類がある、ゴルフでグリーンに乗ったボールを打つのに用いられるクラブは何でしょう？,パター,1814,クイズを始めるための問題集,1,0,0,0,0
香水などで、花の香りを「フローラル」といいますが、柑橘系の香りを英語で何というでしょう？,シトラス,1815,クイズを始めるための問題集,1,0,0,0,0
アボカドやかにかまなどを具材としたアメリカ生まれの巻き寿司を、アメリカの州の名前から何というでしょう？,カリフォルニアロール,1816,クイズを始めるための問題集,1,0,0,0,0
2016 年 9 月に決定した、「個人型確定拠出年金」の愛称は何でしょう？,iDeCo（イデコ）,1817,クイズを始めるための問題集,1,0,0,0,0
ボードゲームのチェスとオセロで用いられる盤面に共通するマス目の数はいくつでしょう？,64 マス,1818,クイズを始めるための問題集,1,0,0,0,0
映画『響～小説家になる方法～』でヒロインの鮎喰（あくい）響を演じた、アイドルグループ・欅坂 46 の初代センターは誰でしょう？,平手友梨奈（ひらて・ゆりな）,1819,クイズを始めるための問題集,1,0,0,0,0
「大楠公（だいなんこう）」とも呼ばれている、建武の新政の立役者となるも湊川の戦いで敗れて自害した武将は誰でしょう？,楠木正成（くすのき・まさしげ）,1820,クイズを始めるための問題集,1,0,0,0,0
1998 年にシングル『つつみ込むように…』でデビューした、ドラマ『やまとなでしこ』の主題歌『Everything』で知られる歌手は誰でしょう？,MISIA,1821,クイズを始めるための問題集,1,0,0,0,0
著書『西洋事情』や『学問のすゝめ』でも知られる、10000 円札の肖像画でおなじみの教育家は誰でしょう？,福沢諭吉,1822,クイズを始めるための問題集,1,0,0,0,0
"キャッチコピーの｢NO MUSIC,NO LIFE.」でも知られる、アメリカ発祥の大手 CD ショップチェーンは何でしょう?",タワーレコード(TOWER RECORDS),1823,クイズを始めるための問題集,1,0,0,0,0
離乳食や病人食として用いられる、水分が多いお粥の上澄み液のことを何というでしょう？,重湯（おもゆ）,1824,クイズを始めるための問題集,1,0,0,0,0
鍋つかみなどに用いられる、親指だけが分かれた手袋のことを何というでしょう？,ミトン,1825,クイズを始めるための問題集,1,0,0,0,0
高野辰之作詞の唱歌『ふるさと』の歌詞で、山で追った動物はウサギですが、川で釣った魚は何でしょう？,こぶな,1826,クイズを始めるための問題集,1,0,0,0,0
生後 6 ヶ月から 1 年の乳児に見られる原因不明の発熱を、一般に何熱というでしょう？,知恵熱,1827,クイズを始めるための問題集,1,0,0,0,0
元メンバーに電撃ネットワークの南部虎弾（なんぶ・とらた）がいる、肥後克広、寺門ジモン、上島竜兵の3 人からなるお笑いトリオは何でしょう？,ダチョウ倶楽部,1828,クイズを始めるための問題集,1,0,0,0,0
NTT が提供する 3 桁の番号サービスで、天気予報を聞くときにかけるのは何番でしょう？,177 番,1829,クイズを始めるための問題集,1,0,0,0,0
日本語では「虹彩（こうさい）異色症」と呼ばれる、両目で瞳の色が異なることを何というでしょう？,オッドアイ,1830,クイズを始めるための問題集,1,0,0,0,0
体中が傷だらけでぼろぼろの状態を、「傷」を意味する漢字を用いた四字熟語で何というでしょう？,満身創痍（まんしんそうい）,1831,クイズを始めるための問題集,1,0,0,0,0
洋服などに使われる模様で、縦じまを英語で「ストライプ」といいますが、横じまを英語で何というでしょう？,ボーダー,1832,クイズを始めるための問題集,1,0,0,0,0
もともとは漢文を返り点を付けずに音読したことを指した、文章を抑揚を付けずに読むことを何というでしょう？,棒読み,1833,クイズを始めるための問題集,1,0,0,0,0
もともとは富士登山で最も苦しい約 900 メートルの道のりのことを指した、物事の最も苦しい場面のことを「何八丁」というでしょう？,胸突き（むなつき）八丁,1834,クイズを始めるための問題集,1,0,0,0,0
幼名を「虎千代」といった、武田信玄との川中島の戦いで有名な戦国武将は誰でしょう？,上杉謙信,1835,クイズを始めるための問題集,1,0,0,0,0
玉子や砂糖と牛乳を混ぜた中にパンをひたし、バターをひいたフライパンで焼いたものを何というでしょう？,フレンチトースト,1836,クイズを始めるための問題集,1,0,0,0,0
飾り付けなどに用いられる「金箔」の生産量が日本一である、北陸地方の都市はどこでしょう？,金沢市,1837,クイズを始めるための問題集,1,0,0,0,0
1951 年から 1958 年にかけて製造された 10 円玉を、縁に溝が掘られていることから俗に何というでしょう？,ギザ十,1838,クイズを始めるための問題集,1,0,0,0,0
ハロウィンでおなじみの「ジャック・オー・ランタン」は、普通どんな野菜をくりぬいて作られるでしょう？,かぼちゃ,1839,クイズを始めるための問題集,1,0,0,0,0
テレビ番組『乃木坂工事中』のメインMC としてもおなじみの、設楽統と日村勇紀からなるお笑いコンビは何でしょう？,バナナマン,1840,クイズを始めるための問題集,1,0,0,0,0
肉や魚をフライパンで焼くとき、香り付けにアルコール度数の高い酒を注ぎ炎を出す調理法は何でしょう？,フランベ,1841,クイズを始めるための問題集,1,0,0,0,0
ローマ神話のユピテルと同一視される、ギリシャ神話の最高神である神様は誰でしょう？,ゼウス,1842,クイズを始めるための問題集,1,0,0,0,0
葬儀の席などで食べられる、肉や魚などの動物性食品を用いないで作られた料理のことを何というでしょう？,精進料理,1843,クイズを始めるための問題集,1,0,0,0,0
OL のカオルさんの家に住み着いたきぐるみのクマという設定の、サンエックスのキャラクターは何でしょう？,リラックマ,1844,クイズを始めるための問題集,1,0,0,0,0
日本国憲法第 25 条で保障されている、すべての国民が有する「健康で文化的な最低限度の生活を営む権利」のことを何というでしょう？,生存権,1845,クイズを始めるための問題集,1,0,0,0,0
石ノ森章太郎や藤子不二雄、手塚治虫らが住んだことで知られる、東京都豊島区にあったアパートは何でしょう？,トキワ荘,1846,クイズを始めるための問題集,1,0,0,0,0
アラモアナショッピングセンターやワイキキビーチが位置する、ハワイ州の州都はどこでしょう？,ホノルル,1847,クイズを始めるための問題集,1,0,0,0,0
ヒトなどの脊椎動物の赤血球中にある、全身に酸素を送る役割があるタンパク質は何でしょう？,ヘモグロビン,1848,クイズを始めるための問題集,1,0,0,0,0
「トール」や「コニカル」などの種類がある、化学実験で液体を混ぜるときなどに用いられるガラス製の容器は何でしょう？,ビーカー,1849,クイズを始めるための問題集,1,0,0,0,0
「ピンボールランナー」や「キッキングスナイパー」などのゲームで対決する、アイドルグループ・嵐が出演するフジテレビ系列のバラエティ番組は何でしょう？,『VS 嵐』,1850,クイズを始めるための問題集,1,0,0,0,0
穀物の「穀」、収穫の「穫」、税金の「税」といった漢字に共通する部首は何でしょう？,のぎへん,1851,クイズを始めるための問題集,1,0,0,0,0
